source_index,original_representation,adversarial_representation,attack_family,canonical_equivalent,label_basis,target_value,teacher_model_hash,property_value
2383,[*]C=C([*])#N,[*]C=C([*])#N,deletion,False,clean_model_teacher,1.2162806987762451,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.2162806987762451
2383,[*]C=C([*])NC#,[*]C=C([*])NC#,rearrangement,False,clean_model_teacher,1.8626768589019775,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.8626768589019775
2383,[*]C=C([*])CN#,[*]C=C([*])CN#,rearrangement,False,clean_model_teacher,2.5282974243164062,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.5282974243164062
2384,[*]Sc1ccc(Nc2ccc(Pc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,[*]Sc1ccc(Nc2ccc(Pc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,substitution,False,clean_model_teacher,4.127082347869873,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.127082347869873
2384,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cs2)cc1,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cs2)cc1,substitution,False,clean_model_teacher,3.6173441410064697,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.6173441410064697
2384,[*]Sc1cc[N+]c(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,[*]Sc1cc[N+]c(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,insertion,False,clean_model_teacher,3.5641531944274902,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.5641531944274902
2384,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc[N+]2)cc1,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc[N+]2)cc1,insertion,False,clean_model_teacher,3.7423081398010254,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.7423081398010254
2384,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])c4)cc3)cc2)cc1,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])c4)cc3)cc2)cc1,deletion,False,clean_model_teacher,3.901610851287842,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.901610851287842
2384,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)c1,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)c1,deletion,False,clean_model_teacher,3.9566752910614014,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.9566752910614014
2385,[*]Oc1ccc(OC(=O)c2occc(C([*])=O)c2)cc1,[*]Oc1ccc(OC(=O)c2occc(C([*])=O)c2)cc1,substitution,False,clean_model_teacher,4.058798789978027,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.058798789978027
2385,[*]Oc1ccc(PC(=O)c2cccc(C([*])=O)c2)cc1,[*]Oc1ccc(PC(=O)c2cccc(C([*])=O)c2)cc1,substitution,False,clean_model_teacher,4.173567295074463,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.173567295074463
2385,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O#)c2)cc1,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O#)c2)cc1,insertion,False,clean_model_teacher,2.876342296600342,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.876342296600342
2385,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)cCc1,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)cCc1,insertion,False,clean_model_teacher,3.8138277530670166,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.8138277530670166
2385,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)c2)cc1,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)c2)cc1,deletion,False,clean_model_teacher,4.069430351257324,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.069430351257324
2385,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)c1,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)c1,deletion,False,clean_model_teacher,4.024043560028076,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.024043560028076
2386,[*]CC(S)(C)CS[*],[*]CC(S)(C)CS[*],substitution,False,clean_model_teacher,4.9944963455200195,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.9944963455200195
2386,[*]SC(C)(C)CS[*],[*]SC(C)(C)CS[*],substitution,False,clean_model_teacher,5.054880619049072,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.054880619049072
2386,[*]CC(sC)(C)CS[*],[*]CC(sC)(C)CS[*],insertion,False,clean_model_teacher,4.440182209014893,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.440182209014893
2386,[*]CC(CC)(C)CS[*],[*]CC(CC)(C)CS[*],insertion,False,clean_model_teacher,4.387465953826904,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.387465953826904
2386,[*]CC(C)()CS[*],[*]CC(C)()CS[*],deletion,False,clean_model_teacher,5.360726356506348,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.360726356506348
2386,[*]CC(C)(C)C[*],[*]CC(C)(C)C[*],deletion,False,clean_model_teacher,6.024240970611572,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.024240970611572
2387,[*]Cc1ccc(C(=O)N[*])sc1,[*]Cc1ccc(C(=O)N[*])sc1,substitution,False,clean_model_teacher,3.6623857021331787,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.6623857021331787
2387,[*]Cs1ccc(C(=O)N[*])cc1,[*]Cs1ccc(C(=O)N[*])cc1,substitution,False,clean_model_teacher,2.9118947982788086,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.9118947982788086
2387,[*][nH]Cc1ccc(C(=O)N[*])cc1,[*][nH]Cc1ccc(C(=O)N[*])cc1,insertion,False,clean_model_teacher,4.1204938888549805,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.1204938888549805
2387,[*]Cc1ccc(C(=O/)N[*])cc1,[*]Cc1ccc(C(=O/)N[*])cc1,insertion,False,clean_model_teacher,4.586215972900391,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.586215972900391
2387,[*]Cc1ccc(C(O)N[*])cc1,[*]Cc1ccc(C(O)N[*])cc1,deletion,False,clean_model_teacher,4.946001052856445,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.946001052856445
2387,[*]Cc1cc(C(=O)N[*])cc1,[*]Cc1cc(C(=O)N[*])cc1,deletion,False,clean_model_teacher,4.086755275726318,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.086755275726318
2388,[*]c1ccc([N+](=O)[O-])c2s1C(=O)c1c([N+](=O)[O-])ccc([*])c1C2=O,[*]c1ccc([N+](=O)[O-])c2s1C(=O)c1c([N+](=O)[O-])ccc([*])c1C2=O,substitution,False,clean_model_teacher,2.1643736362457275,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.1643736362457275
2388,[*]c1ccc([N+](=O)[O-])c2c1C(=O)c1c([2H](=O)[O-])ccc([*])c1C2=O,[*]c1ccc([N+](=O)[O-])c2c1C(=O)c1c([2H](=O)[O-])ccc([*])c1C2=O,substitution,False,clean_model_teacher,2.5265870094299316,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.5265870094299316
2388,[*]c1ccc([N+](=On)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc([*])c1C2=O,[*]c1ccc([N+](=On)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc([*])c1C2=O,insertion,False,clean_model_teacher,2.54363751411438,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.54363751411438
2388,[*]c1ccc([N+](=O)[O-])c2c1C(=O)c[N+]1c([N+](=O)[O-])ccc([*])c1C2=O,[*]c1ccc([N+](=O)[O-])c2c1C(=O)c[N+]1c([N+](=O)[O-])ccc([*])c1C2=O,insertion,False,clean_model_teacher,2.526247501373291,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.526247501373291
2388,[*]c1ccc([N+](=O)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc([*])c12=O,[*]c1ccc([N+](=O)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc([*])c12=O,deletion,False,clean_model_teacher,2.8223209381103516,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.8223209381103516
2388,[*]c1ccc((=O)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc([*])c1C2=O,[*]c1ccc((=O)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc([*])c1C2=O,deletion,False,clean_model_teacher,2.9160375595092773,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.9160375595092773
2389,[*]CCCCCOC(=O)C(=O)P[*],[*]CCCCCOC(=O)C(=O)P[*],substitution,False,clean_model_teacher,6.264585494995117,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.264585494995117
2389,[*]CCCCCOC(=O)S(=O)O[*],[*]CCCCCOC(=O)S(=O)O[*],substitution,False,clean_model_teacher,6.02980899810791,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.02980899810791
2389,[*]CCCCCOC(=O=)C(=O)O[*],[*]CCCCCOC(=O=)C(=O)O[*],insertion,False,clean_model_teacher,5.626782417297363,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.626782417297363
2389,[*]CCCCCOC(=O[O-])C(=O)O[*],[*]CCCCCOC(=O[O-])C(=O)O[*],insertion,False,clean_model_teacher,6.297712326049805,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.297712326049805
2389,[*]CCCCCOC(=)C(=O)O[*],[*]CCCCCOC(=)C(=O)O[*],deletion,False,clean_model_teacher,6.5900163650512695,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.5900163650512695
2389,[*]CCCCCOC(=O)(=O)O[*],[*]CCCCCOC(=O)(=O)O[*],deletion,False,clean_model_teacher,6.738559722900391,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.738559722900391
2389,[*]CCCOCCC(=O)C(=O)O[*],[*]CCCOCCC(=O)C(=O)O[*],rearrangement,False,clean_model_teacher,6.230112075805664,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.230112075805664
2389,[*]CCCCOCC(=O)C(=O)O[*],[*]CCCCOCC(=O)C(=O)O[*],rearrangement,False,clean_model_teacher,6.423695087432861,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.423695087432861
2390,[*]CCCCCOC(=O)CCCCS(=O)(=O)NCCCC(=O)O[*],[*]CCCCCOC(=O)CCCCS(=O)(=O)NCCCC(=O)O[*],substitution,False,clean_model_teacher,5.958785057067871,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.958785057067871
2390,[*]CCCCCOC(=N)CCCCS(=O)(=O)CCCCC(=O)O[*],[*]CCCCCOC(=N)CCCCS(=O)(=O)CCCCC(=O)O[*],substitution,False,clean_model_teacher,5.910384178161621,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.910384178161621
2390,[*]CCCCCOC(=O)CCCCS(=O)(=cO)CCCCC(=O)O[*],[*]CCCCCOC(=O)CCCCS(=O)(=cO)CCCCC(=O)O[*],insertion,False,clean_model_teacher,6.199136257171631,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.199136257171631
2390,[*]CCCCNCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],[*]CCCCNCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],insertion,False,clean_model_teacher,6.248775005340576,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.248775005340576
2390,[*]CCCCCOC(=O)CCCCS(=O)(O)CCCCC(=O)O[*],[*]CCCCCOC(=O)CCCCS(=O)(O)CCCCC(=O)O[*],deletion,False,clean_model_teacher,6.341365337371826,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.341365337371826
2390,[*]CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=)O[*],[*]CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=)O[*],deletion,False,clean_model_teacher,6.400191307067871,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.400191307067871
2390,[*]CCCCCOC(=O)CCCSC(=O)(=O)CCCCC(=O)O[*],[*]CCCCCOC(=O)CCCSC(=O)(=O)CCCCC(=O)O[*],rearrangement,False,clean_model_teacher,6.0027079582214355,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.0027079582214355
2390,[*]CCCCOCC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],[*]CCCCOCC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],rearrangement,False,clean_model_teacher,6.427541732788086,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.427541732788086
2391,[*]Cl=C[*],[*]Cl=C[*],substitution,False,clean_model_teacher,0.8640480041503906,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,0.8640480041503906
2391,[*]C=Cl[*],[*]C=Cl[*],substitution,False,clean_model_teacher,0.7216818332672119,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,0.7216818332672119
2391,[*]C=C[N+][*],[*]C=C[N+][*],insertion,False,clean_model_teacher,0.9709832668304443,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,0.9709832668304443
2391,[*]C=CCl[*],[*]C=CCl[*],insertion,False,clean_model_teacher,0.7249152660369873,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,0.7249152660369873
2391,[*]=C[*],[*]=C[*],deletion,False,clean_model_teacher,1.0451250076293945,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.0451250076293945
2391,[*]CC[*],[*]CC[*],deletion,False,clean_model_teacher,6.274550914764404,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.274550914764404
2391,[*]CC=[*],[*]CC=[*],rearrangement,False,clean_model_teacher,4.645491123199463,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.645491123199463
2391,[*]=CC[*],[*]=CC[*],rearrangement,False,clean_model_teacher,1.3074860572814941,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.3074860572814941
2392,[*]CCC(=F)NCC(=O)N[*],[*]CCC(=F)NCC(=O)N[*],substitution,False,clean_model_teacher,5.5532546043396,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.5532546043396
2392,[*]CCC(=O)NCN(=O)N[*],[*]CCC(=O)NCN(=O)N[*],substitution,False,clean_model_teacher,5.864746570587158,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.864746570587158
2392,[*]CCC(=O)NCC(=OS)N[*],[*]CCC(=O)NCC(=OS)N[*],insertion,False,clean_model_teacher,5.281671524047852,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.281671524047852
2392,[*]CCC(=O)NICC(=O)N[*],[*]CCC(=O)NICC(=O)N[*],insertion,False,clean_model_teacher,5.379245281219482,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.379245281219482
2392,[*]CCC(=O)NCC(O)N[*],[*]CCC(=O)NCC(O)N[*],deletion,False,clean_model_teacher,5.8235297203063965,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.8235297203063965
2392,[*]CCC(=O)CC(=O)N[*],[*]CCC(=O)CC(=O)N[*],deletion,False,clean_model_teacher,5.83906364440918,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.83906364440918
2392,[*]CCC(=O)CCN(=O)N[*],[*]CCC(=O)CCN(=O)N[*],rearrangement,False,clean_model_teacher,5.912699222564697,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.912699222564697
2392,[*]CCC(=O)CNC(=O)N[*],[*]CCC(=O)CNC(=O)N[*],rearrangement,False,clean_model_teacher,6.202651023864746,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.202651023864746
2393,[*]CNC(S1)=CN=C1C(=S)[*],[*]CNC(S1)=CN=C1C(=S)[*],substitution,False,clean_model_teacher,2.7755086421966553,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.7755086421966553
2393,[*]CNC(S1)=CC=C1C(=Br)[*],[*]CNC(S1)=CC=C1C(=Br)[*],substitution,False,clean_model_teacher,3.1749911308288574,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.1749911308288574
2393,[*]CNC(S1)=CC=C1C(=oS)[*],[*]CNC(S1)=CC=C1C(=oS)[*],insertion,False,clean_model_teacher,3.653554677963257,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.653554677963257
2393,[*]CNC(S1)=CC=C1C[O-](=S)[*],[*]CNC(S1)=CC=C1C[O-](=S)[*],insertion,False,clean_model_teacher,3.2678937911987305,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.2678937911987305
2393,[*]NC(S1)=CC=C1C(=S)[*],[*]NC(S1)=CC=C1C(=S)[*],deletion,False,clean_model_teacher,1.973677158355713,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.973677158355713
2393,[*]CNC(S1)=CCC1C(=S)[*],[*]CNC(S1)=CCC1C(=S)[*],deletion,False,clean_model_teacher,2.96419095993042,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.96419095993042
2393,[*]CNC(S1)==CCC1C(=S)[*],[*]CNC(S1)==CCC1C(=S)[*],rearrangement,False,clean_model_teacher,2.6773078441619873,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.6773078441619873
2393,[*]CNC(S1)=C=CC1C(=S)[*],[*]CNC(S1)=C=CC1C(=S)[*],rearrangement,False,clean_model_teacher,2.963888168334961,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.963888168334961
2394,[*]c1cc(CCOC(=Br)NCCCC)c([*])s1,[*]c1cc(CCOC(=Br)NCCCC)c([*])s1,substitution,False,clean_model_teacher,0.932260274887085,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,0.932260274887085
2394,[*]c1cn(CCOC(=O)NCCCC)c([*])s1,[*]c1cn(CCOC(=O)NCCCC)c([*])s1,substitution,False,clean_model_teacher,1.541285753250122,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.541285753250122
2394,[*]c1cc(CCOC(=O)BrNCCCC)c([*])s1,[*]c1cc(CCOC(=O)BrNCCCC)c([*])s1,insertion,False,clean_model_teacher,1.4841783046722412,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.4841783046722412
2394,[*]c1cc(CCOC(=CO)NCCCC)c([*])s1,[*]c1cc(CCOC(=CO)NCCCC)c([*])s1,insertion,False,clean_model_teacher,1.9006686210632324,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.9006686210632324
2394,[*]c1cc(CCOC(=O)CCCC)c([*])s1,[*]c1cc(CCOC(=O)CCCC)c([*])s1,deletion,False,clean_model_teacher,1.7266745567321777,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.7266745567321777
2394,[*]c1cc(CCOC(=O)NCCC)c([*])s1,[*]c1cc(CCOC(=O)NCCC)c([*])s1,deletion,False,clean_model_teacher,1.5575416088104248,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.5575416088104248
2394,[*]c1cc(CCOC(=O)CNCCC)c([*])s1,[*]c1cc(CCOC(=O)CNCCC)c([*])s1,rearrangement,False,clean_model_teacher,1.0504045486450195,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.0504045486450195
2394,[*]c1cc(CCOC(=O)CCNCC)c([*])s1,[*]c1cc(CCOC(=O)CCNCC)c([*])s1,rearrangement,False,clean_model_teacher,1.4079291820526123,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.4079291820526123
2395,[*]Oc1ccc2ccc(OI(=O)Oc3cccc(OC([*])=O)c3)cc2c1,[*]Oc1ccc2ccc(OI(=O)Oc3cccc(OC([*])=O)c3)cc2c1,substitution,False,clean_model_teacher,4.451165676116943,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.451165676116943
2395,[*]Oc1ccc2ccc(OC(=O)Oc3ccoc(OC([*])=O)c3)cc2c1,[*]Oc1ccc2ccc(OC(=O)Oc3ccoc(OC([*])=O)c3)cc2c1,substitution,False,clean_model_teacher,4.516869068145752,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.516869068145752
2395,[*]Oc1ccc2ccc(OC(=O)Oc3cccc(O[N+]C([*])=O)c3)cc2c1,[*]Oc1ccc2ccc(OC(=O)Oc3cccc(O[N+]C([*])=O)c3)cc2c1,insertion,False,clean_model_teacher,4.312489986419678,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.312489986419678
2395,[*]Oc1ccc2ccc(OC(Cl=O)Oc3cccc(OC([*])=O)c3)cc2c1,[*]Oc1ccc2ccc(OC(Cl=O)Oc3cccc(OC([*])=O)c3)cc2c1,insertion,False,clean_model_teacher,4.712957859039307,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.712957859039307
2395,[*]Oc1ccc2cc(OC(=O)Oc3cccc(OC([*])=O)c3)cc2c1,[*]Oc1ccc2cc(OC(=O)Oc3cccc(OC([*])=O)c3)cc2c1,deletion,False,clean_model_teacher,4.282230854034424,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.282230854034424
2395,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)c3)cc2c1,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)c3)cc2c1,deletion,False,clean_model_teacher,4.455234527587891,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.455234527587891
2396,[*]CCCCCCCCCBrCC(=O)N([*])C,[*]CCCCCCCCCBrCC(=O)N([*])C,substitution,False,clean_model_teacher,5.773484706878662,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.773484706878662
2396,[*]CCCCCCCCFCCC(=O)N([*])C,[*]CCCCCCCCFCCC(=O)N([*])C,substitution,False,clean_model_teacher,6.145242691040039,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.145242691040039
2396,[*]CCCCCCCCOCCCC(=O)N([*])C,[*]CCCCCCCCOCCCC(=O)N([*])C,insertion,False,clean_model_teacher,5.939769744873047,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.939769744873047
2396,[*]CCCCCCClCCCCCC(=O)N([*])C,[*]CCCCCCClCCCCCC(=O)N([*])C,insertion,False,clean_model_teacher,6.238758087158203,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.238758087158203
2396,[*]CCCCCCCCCCC(=O)N([*])C,[*]CCCCCCCCCCC(=O)N([*])C,deletion,False,clean_model_teacher,6.186445236206055,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.186445236206055
2396,[*]CCCCCCCCCCCC(=)N([*])C,[*]CCCCCCCCCCCC(=)N([*])C,deletion,False,clean_model_teacher,5.890749454498291,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.890749454498291
2397,[*]C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccs([*])s4)cc3)cc2)cc1,[*]C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccs([*])s4)cc3)cc2)cc1,substitution,False,clean_model_teacher,3.069638729095459,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.069638729095459
2397,[*]C(=O)c1ccc(Oc2ccc(O(C)(C)c3ccc(Oc4ccc([*])s4)cc3)cc2)cc1,[*]C(=O)c1ccc(Oc2ccc(O(C)(C)c3ccc(Oc4ccc([*])s4)cc3)cc2)cc1,substitution,False,clean_model_teacher,3.7772459983825684,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.7772459983825684
2397,[*]C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc([*])s4)cc3)ccn2)cc1,[*]C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc([*])s4)cc3)ccn2)cc1,insertion,False,clean_model_teacher,3.8704020977020264,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.8704020977020264
2397,[*]C(=O)c1ccc(Oc2ccc(C(C)([O-]C)c3ccc(Oc4ccc([*])s4)cc3)cc2)cc1,[*]C(=O)c1ccc(Oc2ccc(C(C)([O-]C)c3ccc(Oc4ccc([*])s4)cc3)cc2)cc1,insertion,False,clean_model_teacher,2.926863670349121,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.926863670349121
