polymer_id,original_representation,property_name,property_value,units,source_dataset,split
aug_sample_1968:substitution:20260815:1,[*]CNP(=S)O[*],Bandgap,4.4724,eV,adversarial_augmentation,train
aug_sample_1968:substitution:20260815:2,[*]CNC(-S)O[*],Bandgap,4.4724,eV,adversarial_augmentation,train
aug_sample_1968:substitution:20260815:3,[*]ONC(=S)O[*],Bandgap,4.4724,eV,adversarial_augmentation,train
aug_sample_1968:substitution:20260815:4,[*]CNC(\S)O[*],Bandgap,4.4724,eV,adversarial_augmentation,train
aug_sample_1968:rearrangement:20260815:1,[*]NCC(=S)O[*],Bandgap,4.4724,eV,adversarial_augmentation,train
aug_sample_1969:substitution:20260815:0,[*]CCCCCCCCCCCCCCCCCCCCSC(=O)C(=O)O[*],Bandgap,5.2168,eV,adversarial_augmentation,train
aug_sample_1969:substitution:20260815:1,[*]CCCCCCCCCCCCCCCCCCCCOC(=O)C(\O)O[*],Bandgap,5.2168,eV,adversarial_augmentation,train
aug_sample_1969:substitution:20260815:3,[*]CCCCCCCCCCCCCCCCCCCCOP(=O)C(=O)O[*],Bandgap,5.2168,eV,adversarial_augmentation,train
aug_sample_1969:rearrangement:20260815:0,[*]CCCCCCCCCCCCCCCCCCCOCC(=O)C(=O)O[*],Bandgap,5.2168,eV,adversarial_augmentation,train
aug_sample_1970:substitution:20260815:0,[*]ICN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,Bandgap,4.271,eV,adversarial_augmentation,train
aug_sample_1970:substitution:20260815:2,[*]CCN(CCOC(=S)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,Bandgap,4.271,eV,adversarial_augmentation,train
aug_sample_1970:substitution:20260815:3,[*]CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(\O)O[*])cc2)cc1)c1ccccc1,Bandgap,4.271,eV,adversarial_augmentation,train
aug_sample_1970:rearrangement:20260815:0,[*]NCC(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,Bandgap,4.271,eV,adversarial_augmentation,train
aug_sample_1970:rearrangement:20260815:1,[*]CCN(COCC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,Bandgap,4.271,eV,adversarial_augmentation,train
aug_sample_1970:rearrangement:20260815:3,[*]CNC(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,Bandgap,4.271,eV,adversarial_augmentation,train
aug_sample_1970:rearrangement:20260815:4,[*]CCN(OCCC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,Bandgap,4.271,eV,adversarial_augmentation,train
aug_sample_1971:substitution:20260815:1,[*]CC(=O)NCCCCCCNS(=O)Cc1ccc([*])s1,Bandgap,4.618,eV,adversarial_augmentation,train
aug_sample_1971:substitution:20260815:2,[*]CC(=O)NPCCCCCNC(=O)Cc1ccc([*])s1,Bandgap,4.618,eV,adversarial_augmentation,train
aug_sample_1971:substitution:20260815:3,[*]CC(=O)NSCCCCCNC(=O)Cc1ccc([*])s1,Bandgap,4.618,eV,adversarial_augmentation,train
aug_sample_1971:substitution:20260815:4,[*]CI(=O)NCCCCCCNC(=O)Cc1ccc([*])s1,Bandgap,4.618,eV,adversarial_augmentation,train
aug_sample_1971:rearrangement:20260815:1,[*]CC(=O)NCCCCNCCC(=O)Cc1ccc([*])s1,Bandgap,4.618,eV,adversarial_augmentation,train
aug_sample_1971:rearrangement:20260815:2,[*]CC(=O)CNCCCCCNC(=O)Cc1ccc([*])s1,Bandgap,4.618,eV,adversarial_augmentation,train
aug_sample_1971:rearrangement:20260815:3,[*]CC(=O)NCCCCCNCC(=O)Cc1ccc([*])s1,Bandgap,4.618,eV,adversarial_augmentation,train
aug_sample_1972:substitution:20260815:1,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccs(C([*])=O)cc3)c(C(C)C)c2)cc1C(C)C,Bandgap,3.1936,eV,adversarial_augmentation,train
aug_sample_1972:substitution:20260815:2,[*]Oc1ccc(C(C)(C)c2ccs(OC(=O)c3ccc(C([*])=O)cc3)c(C(C)C)c2)cc1C(C)C,Bandgap,3.1936,eV,adversarial_augmentation,train
aug_sample_1972:substitution:20260815:3,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)c(C(C)C)c2)cc1N(C)C,Bandgap,3.1936,eV,adversarial_augmentation,train
aug_sample_1973:substitution:20260815:0,[*]NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC([*])-O)CC2)CC1,Bandgap,5.6638,eV,adversarial_augmentation,train
aug_sample_1973:substitution:20260815:3,[*]NN1CCC(CC2CCC(NC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,Bandgap,5.6638,eV,adversarial_augmentation,train
aug_sample_1973:substitution:20260815:4,[*]NC1CCC(CC2CCC(NI(=O)CCCCCCCCCCC([*])=O)CC2)CC1,Bandgap,5.6638,eV,adversarial_augmentation,train
aug_sample_1974:substitution:20260815:1,[*]C(=O)C(I1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],Bandgap,2.499,eV,adversarial_augmentation,train
aug_sample_1974:substitution:20260815:2,[*]C(=O)I(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],Bandgap,2.499,eV,adversarial_augmentation,train
aug_sample_1974:rearrangement:20260815:0,[*]C(=O)C(S1)=CC=C1C(C=C2)=CCC=2C(S3)=CC=C3[*],Bandgap,2.499,eV,adversarial_augmentation,train
aug_sample_1974:rearrangement:20260815:1,[*]C(=O)C(S1)=C=CC1C(C=C2)=CC=C2C(S3)=CC=C3[*],Bandgap,2.499,eV,adversarial_augmentation,train
aug_sample_1974:rearrangement:20260815:2,[*]C(=O)C(S1)=CC=C1C(C=C2)=C=CC2C(S3)=CC=C3[*],Bandgap,2.499,eV,adversarial_augmentation,train
aug_sample_1976:substitution:20260815:1,[*]CNC(=O)NCOC(=O)Nc1ccc(N)c(NC(=O)O[*])c1,Bandgap,5.4863,eV,adversarial_augmentation,train
aug_sample_1976:rearrangement:20260815:0,[*]CNC(=O)ONCC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Bandgap,5.4863,eV,adversarial_augmentation,train
aug_sample_1976:rearrangement:20260815:1,[*]CNC(=O)NOCC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Bandgap,5.4863,eV,adversarial_augmentation,train
aug_sample_1976:rearrangement:20260815:2,[*]NCC(=O)NCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Bandgap,5.4863,eV,adversarial_augmentation,train
aug_sample_1976:rearrangement:20260815:4,[*]CNC(=O)CNOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Bandgap,5.4863,eV,adversarial_augmentation,train
aug_sample_1977:substitution:20260815:0,[*]c1cncc(-c2nc3ccc(-c4cnc5nc([*])sc5c4)cc3s2)c1,Bandgap,3.2155,eV,adversarial_augmentation,train
aug_sample_1977:substitution:20260815:1,[*]c1nncc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)c1,Bandgap,3.2155,eV,adversarial_augmentation,train
aug_sample_1977:rearrangement:20260815:0,[*]c1nccc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)c1,Bandgap,3.2155,eV,adversarial_augmentation,train
aug_sample_1977:rearrangement:20260815:1,[*]c1ccnc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)c1,Bandgap,3.2155,eV,adversarial_augmentation,train
aug_sample_1978:substitution:20260815:0,[*]c1cc(CCCCCCBr)c([*])o1,Bandgap,2.4253,eV,adversarial_augmentation,train
aug_sample_1978:substitution:20260815:1,[*]s1cc(CCCCCCBr)c([*])s1,Bandgap,2.4253,eV,adversarial_augmentation,train
aug_sample_1978:substitution:20260815:2,[*]c1cs(CCCCCCBr)c([*])s1,Bandgap,2.4253,eV,adversarial_augmentation,train
aug_sample_1979:substitution:20260815:2,[*]C(=O)NCCCCCCNC(=O)c1cc(O)cs([*])n1,Bandgap,5.0481,eV,adversarial_augmentation,train
aug_sample_1979:rearrangement:20260815:0,[*]C(=O)CCNCCCCNC(=O)c1cc(O)cc([*])n1,Bandgap,5.0481,eV,adversarial_augmentation,train
aug_sample_1979:rearrangement:20260815:1,[*]C(=O)CNCCCCCNC(=O)c1cc(O)cc([*])n1,Bandgap,5.0481,eV,adversarial_augmentation,train
aug_sample_1979:rearrangement:20260815:2,[*]C(=O)NCCCCNCCC(=O)c1cc(O)cc([*])n1,Bandgap,5.0481,eV,adversarial_augmentation,train
aug_sample_1979:rearrangement:20260815:3,[*]C(=O)NCCCCCNCC(=O)c1cc(O)cc([*])n1,Bandgap,5.0481,eV,adversarial_augmentation,train
aug_sample_1980:substitution:20260815:2,[*]C(=O)N1CC(O)CN1[*],Bandgap,5.318,eV,adversarial_augmentation,train
aug_sample_1980:substitution:20260815:4,[*]C(=O)C1CC(F)CN1[*],Bandgap,5.318,eV,adversarial_augmentation,train
aug_sample_1981:substitution:20260815:0,[*]Oc1c(C)cc(C(C)(C)c2cc(C)c(OC([*])=O)c(C)c2)cc1Cl,Bandgap,4.707,eV,adversarial_augmentation,train
aug_sample_1981:substitution:20260815:1,[*]Oc1c(Br)cc(C(C)(C)c2cc(C)c(OC([*])=O)c(C)c2)cc1C,Bandgap,4.707,eV,adversarial_augmentation,train
aug_sample_1981:substitution:20260815:4,[*]Oc1c(C)cc(C(C)(C)c2cc(C)c(OS([*])=O)c(C)c2)cc1C,Bandgap,4.707,eV,adversarial_augmentation,train
aug_sample_1982:substitution:20260815:1,[*]NNC(=S)c1cccc(C(=O)NNC(=O)CCCCCCCCC([*])=O)c1,Bandgap,4.7432,eV,adversarial_augmentation,train
aug_sample_1982:substitution:20260815:3,[*]NNC(\O)c1cccc(C(=O)NNC(=O)CCCCCCCCC([*])=O)c1,Bandgap,4.7432,eV,adversarial_augmentation,train
aug_sample_1982:substitution:20260815:4,[*]NNC(=O)c1ccnc(C(=O)NNC(=O)CCCCCCCCC([*])=O)c1,Bandgap,4.7432,eV,adversarial_augmentation,train
aug_sample_1983:substitution:20260815:2,[*]Sc1ccc(Sc2ccc(OC([*])=O)cc2)cc1,Bandgap,4.2554,eV,adversarial_augmentation,train
aug_sample_1984:substitution:20260815:1,[*]c1ccs(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4C3=O)cc2)cc1,Bandgap,3.2983,eV,adversarial_augmentation,train
aug_sample_1984:substitution:20260815:2,[*]c1ncc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4C3=O)cc2)cc1,Bandgap,3.2983,eV,adversarial_augmentation,train
aug_sample_1984:substitution:20260815:4,[*]c1ccc(S(=O)(=O)c2cnc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4C3=O)cc2)cc1,Bandgap,3.2983,eV,adversarial_augmentation,train
aug_sample_1985:substitution:20260815:0,[*]CCCOCCCOP(=O)CCCCCCCCC(=O)O[*],Bandgap,6.267,eV,adversarial_augmentation,train
aug_sample_1985:substitution:20260815:1,[*]CCCOCCCOC(=O)CCCCICCCC(=O)O[*],Bandgap,6.267,eV,adversarial_augmentation,train
aug_sample_1985:substitution:20260815:4,[*]CCCOCCCOC(=O)CCCCCCCCC(=O)C[*],Bandgap,6.267,eV,adversarial_augmentation,train
aug_sample_1985:rearrangement:20260815:0,[*]CCCOCCOCC(=O)CCCCCCCCC(=O)O[*],Bandgap,6.267,eV,adversarial_augmentation,train
aug_sample_1985:rearrangement:20260815:1,[*]CCCOCOCCC(=O)CCCCCCCCC(=O)O[*],Bandgap,6.267,eV,adversarial_augmentation,train
aug_sample_1985:rearrangement:20260815:2,[*]CCOCCCCOC(=O)CCCCCCCCC(=O)O[*],Bandgap,6.267,eV,adversarial_augmentation,train
aug_sample_1985:rearrangement:20260815:3,[*]CCCCOCCOC(=O)CCCCCCCCC(=O)O[*],Bandgap,6.267,eV,adversarial_augmentation,train
aug_sample_1986:substitution:20260815:0,[*]NC(C([*])=O)S(C)C,Bandgap,5.2958,eV,adversarial_augmentation,train
aug_sample_1986:substitution:20260815:1,[*]NC(C([*])/O)C(C)C,Bandgap,5.2958,eV,adversarial_augmentation,train
aug_sample_1986:substitution:20260815:2,[*]NC(C([*])-O)C(C)C,Bandgap,5.2958,eV,adversarial_augmentation,train
aug_sample_1986:substitution:20260815:4,[*]NC(C([*])=O)C(C)I,Bandgap,5.2958,eV,adversarial_augmentation,train
aug_sample_1987:substitution:20260815:0,[*]Nc1ccc(-c2ccc(NC(\O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)cc2)cc1,Bandgap,3.1431,eV,adversarial_augmentation,train
aug_sample_1987:substitution:20260815:1,[*]Nc1ccc(-c2ccc(NC(-O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)cc2)cc1,Bandgap,3.1431,eV,adversarial_augmentation,train
aug_sample_1987:substitution:20260815:2,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(C(=O)C)c(C([*])=O)cc3C(=O)O)cc2)cc1,Bandgap,3.1431,eV,adversarial_augmentation,train
aug_sample_1987:substitution:20260815:4,[*]Nc1ccc(-c2ccc(CC(=O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)cc2)cc1,Bandgap,3.1431,eV,adversarial_augmentation,train
aug_sample_1988:substitution:20260815:2,[*]c1ccc(-c2ccc(-c3cc(SCCCC)c([*])s3)cc2)nc1,Bandgap,2.8074,eV,adversarial_augmentation,train
aug_sample_1988:substitution:20260815:3,[*]c1ccc(-c2cnc(-c3cc(SCCCC)c([*])s3)cc2)cc1,Bandgap,2.8074,eV,adversarial_augmentation,train
aug_sample_1988:rearrangement:20260815:0,[*]c1ccc(-c2ccc(-c3cc(CSCCC)c([*])s3)cc2)cc1,Bandgap,2.8074,eV,adversarial_augmentation,train
aug_sample_1988:rearrangement:20260815:1,[*]c1ccc(-c2ccc(-c3cc(CCSCC)c([*])s3)cc2)cc1,Bandgap,2.8074,eV,adversarial_augmentation,train
aug_sample_1989:substitution:20260815:2,[*]CCCCICCOc1ccc(C=CC=Cc2ccc(O[*])c(C)c2)cc1C,Bandgap,3.617,eV,adversarial_augmentation,train
aug_sample_1989:substitution:20260815:3,[*]CCICCCCOc1ccc(C=CC=Cc2ccc(O[*])c(C)c2)cc1C,Bandgap,3.617,eV,adversarial_augmentation,train
aug_sample_1989:rearrangement:20260815:3,[*]CCCCCCOCc1ccc(C=CC=Cc2ccc(O[*])c(C)c2)cc1C,Bandgap,3.617,eV,adversarial_augmentation,train
aug_sample_1989:rearrangement:20260815:4,[*]CCCCCCCOc1ccc(CC=C=Cc2ccc(O[*])c(C)c2)cc1C,Bandgap,3.617,eV,adversarial_augmentation,train
aug_sample_1990:substitution:20260815:0,[*]CCCCCCNC(=O)C=CCCC=CI(=O)N[*],Bandgap,4.6202,eV,adversarial_augmentation,train
aug_sample_1990:substitution:20260815:3,[*]CCCCCCNC(=O)C=CCOC=CC(=O)N[*],Bandgap,4.6202,eV,adversarial_augmentation,train
aug_sample_1990:substitution:20260815:4,[*]CCCCCCNC(=O)C\CCCC=CC(=O)N[*],Bandgap,4.6202,eV,adversarial_augmentation,train
aug_sample_1990:rearrangement:20260815:0,[*]CCCCCNCC(=O)C=CCCC=CC(=O)N[*],Bandgap,4.6202,eV,adversarial_augmentation,train
aug_sample_1990:rearrangement:20260815:1,[*]CCCCCCNC(=O)C=CCC=CCC(=O)N[*],Bandgap,4.6202,eV,adversarial_augmentation,train
aug_sample_1990:rearrangement:20260815:3,[*]CCCCCCNC(=O)CCC=CC=CC(=O)N[*],Bandgap,4.6202,eV,adversarial_augmentation,train
aug_sample_1990:rearrangement:20260815:4,[*]CCCCCCNC(=O)C=CC=CCCC(=O)N[*],Bandgap,4.6202,eV,adversarial_augmentation,train
aug_sample_1991:substitution:20260815:0,[*]CIN[*],Bandgap,5.0272,eV,adversarial_augmentation,train
aug_sample_1991:substitution:20260815:1,[*]NCN[*],Bandgap,5.0272,eV,adversarial_augmentation,train
aug_sample_1991:substitution:20260815:2,[*]CCP[*],Bandgap,5.0272,eV,adversarial_augmentation,train
aug_sample_1991:substitution:20260815:4,[*]CCI[*],Bandgap,5.0272,eV,adversarial_augmentation,train
aug_sample_1991:rearrangement:20260815:0,[*]NCC[*],Bandgap,5.0272,eV,adversarial_augmentation,train
aug_sample_1991:rearrangement:20260815:1,[*]CNC[*],Bandgap,5.0272,eV,adversarial_augmentation,train
aug_sample_1992:substitution:20260815:1,[*]CC(-O)O[*],Bandgap,7.085,eV,adversarial_augmentation,train
aug_sample_1992:substitution:20260815:3,[*]CC(=P)O[*],Bandgap,7.085,eV,adversarial_augmentation,train
aug_sample_1993:substitution:20260815:2,[*]CC([*])(F)C(=O)Nc1cccc(-c2nnc(-c3ccccc3)o2)c1,Bandgap,3.4128,eV,adversarial_augmentation,train
aug_sample_1993:substitution:20260815:4,[*]CC([*])(C)C(=O)Nc1cncc(-c2nnc(-c3ccccc3)o2)c1,Bandgap,3.4128,eV,adversarial_augmentation,train
aug_sample_1994:substitution:20260815:0,[*]CCCONCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.1008,eV,adversarial_augmentation,train
aug_sample_1994:substitution:20260815:3,[*]CCCOCCCNC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.1008,eV,adversarial_augmentation,train
aug_sample_1994:rearrangement:20260815:0,[*]CCCCOCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.1008,eV,adversarial_augmentation,train
aug_sample_1994:rearrangement:20260815:1,[*]CCCCCOCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.1008,eV,adversarial_augmentation,train
aug_sample_1994:rearrangement:20260815:2,[*]CCCOCCOCC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.1008,eV,adversarial_augmentation,train
aug_sample_1994:rearrangement:20260815:3,[*]CCOCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.1008,eV,adversarial_augmentation,train
aug_sample_1995:substitution:20260815:0,[*]C(=O)C(S1)=CC=C1C(-O)O[*],Bandgap,3.9696,eV,adversarial_augmentation,train
aug_sample_1995:substitution:20260815:1,[*]C(=N)C(S1)=CC=C1C(=O)O[*],Bandgap,3.9696,eV,adversarial_augmentation,train
aug_sample_1995:substitution:20260815:2,[*]C(=O)C(S1)=CC=C1C(=O)N[*],Bandgap,3.9696,eV,adversarial_augmentation,train
aug_sample_1995:substitution:20260815:3,[*]C(-O)C(S1)=CC=C1C(=O)O[*],Bandgap,3.9696,eV,adversarial_augmentation,train
aug_sample_1995:rearrangement:20260815:1,[*]C(=O)C(S1)=CCC=1C(=O)O[*],Bandgap,3.9696,eV,adversarial_augmentation,train
aug_sample_1995:rearrangement:20260815:2,[*]C(=O)C(S1)=C=CC1C(=O)O[*],Bandgap,3.9696,eV,adversarial_augmentation,train
aug_sample_1995:rearrangement:20260815:4,[*]C(=O)C(S1)C=C=C1C(=O)O[*],Bandgap,3.9696,eV,adversarial_augmentation,train
aug_sample_1996:substitution:20260815:1,[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC-C2O[*],Bandgap,2.6460000000000004,eV,adversarial_augmentation,train
aug_sample_1996:rearrangement:20260815:0,[*]C(C=C1)=CCC=1C(=S)C(C=C2)=CC=C2O[*],Bandgap,2.6460000000000004,eV,adversarial_augmentation,train
aug_sample_1996:rearrangement:20260815:1,[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CCC=2O[*],Bandgap,2.6460000000000004,eV,adversarial_augmentation,train
aug_sample_1997:substitution:20260815:2,[*]C=C([*])c1cnc(C#C)cc1,Bandgap,0.2213,eV,adversarial_augmentation,train
aug_sample_1997:substitution:20260815:3,[*]C=C([*])c1ccc(S#C)cc1,Bandgap,0.2213,eV,adversarial_augmentation,train
aug_sample_1997:rearrangement:20260815:2,[*]=CC([*])c1ccc(C#C)cc1,Bandgap,0.2213,eV,adversarial_augmentation,train
aug_sample_1998:substitution:20260815:0,[*]C=CC(C[*])(C(F)(F)Br)C(F)(F)F,Bandgap,5.9378,eV,adversarial_augmentation,train
aug_sample_1998:substitution:20260815:2,[*]C=CC(C[*])(C(F)(F)F)C(F)(F)S,Bandgap,5.9378,eV,adversarial_augmentation,train
aug_sample_1998:substitution:20260815:3,[*]C=CC(C[*])(C(S)(F)F)C(F)(F)F,Bandgap,5.9378,eV,adversarial_augmentation,train
aug_sample_1998:substitution:20260815:4,[*]C=CC(C[*])(C(F)(F)F)C(N)(F)F,Bandgap,5.9378,eV,adversarial_augmentation,train
aug_sample_1998:rearrangement:20260815:0,[*]=CCC(C[*])(C(F)(F)F)C(F)(F)F,Bandgap,5.9378,eV,adversarial_augmentation,train
aug_sample_1999:substitution:20260815:0,[*]CCOCCOCCOCCOICOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Bandgap,3.9748,eV,adversarial_augmentation,train
aug_sample_1999:substitution:20260815:1,[*]CCOCCOCCOCCOCCOc1ccc(C=C(C)c2ccc(P[*])cc2)cc1,Bandgap,3.9748,eV,adversarial_augmentation,train
aug_sample_1999:substitution:20260815:2,[*]CCOCCCCCOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Bandgap,3.9748,eV,adversarial_augmentation,train
aug_sample_1999:substitution:20260815:4,[*]SCOCCOCCOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Bandgap,3.9748,eV,adversarial_augmentation,train
aug_sample_1999:rearrangement:20260815:0,[*]CCOCCOCCOCCOCOCc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Bandgap,3.9748,eV,adversarial_augmentation,train
aug_sample_1999:rearrangement:20260815:1,[*]CCOCCOCCCOCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Bandgap,3.9748,eV,adversarial_augmentation,train
aug_sample_1999:rearrangement:20260815:2,[*]CCOCCOCCOCOCCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Bandgap,3.9748,eV,adversarial_augmentation,train
aug_sample_1999:rearrangement:20260815:4,[*]CCOCCCCOOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Bandgap,3.9748,eV,adversarial_augmentation,train
aug_sample_2000:substitution:20260815:2,[*]CC(C=C1)=CC=C1C(=I)C(C=C2)=CC=C2[*],Bandgap,2.8005,eV,adversarial_augmentation,train
aug_sample_2000:substitution:20260815:3,[*]CC(C=C1)=NC=C1C(=S)C(C=C2)=CC=C2[*],Bandgap,2.8005,eV,adversarial_augmentation,train
aug_sample_2000:rearrangement:20260815:1,[*]CC(C=C1)=CC=C1C(=S)C(C=C2)=CCC=2[*],Bandgap,2.8005,eV,adversarial_augmentation,train
aug_sample_2000:rearrangement:20260815:2,[*]CC(C=C1)=C=CC1C(=S)C(C=C2)=CC=C2[*],Bandgap,2.8005,eV,adversarial_augmentation,train
aug_sample_2000:rearrangement:20260815:4,[*]CC(C=C1)=CC=C1C(=S)C(C=C2)=C=CC2[*],Bandgap,2.8005,eV,adversarial_augmentation,train
aug_sample_2001:substitution:20260815:0,[*]C=I([*])c1ccccc1,Bandgap,0.0933,eV,adversarial_augmentation,train
aug_sample_2001:substitution:20260815:3,[*]C/C([*])c1ccccc1,Bandgap,0.0933,eV,adversarial_augmentation,train
aug_sample_2001:rearrangement:20260815:1,[*]=CC([*])c1ccccc1,Bandgap,0.0933,eV,adversarial_augmentation,train
aug_sample_2002:substitution:20260815:0,[*]CNC(=O)CCCCC(-O)N[*],Bandgap,5.997999999999998,eV,adversarial_augmentation,train
aug_sample_2002:substitution:20260815:1,[*]CNC(=O)CCCCC(/O)N[*],Bandgap,5.997999999999998,eV,adversarial_augmentation,train
aug_sample_2002:substitution:20260815:2,[*]CNC(=O)PCCCC(=O)N[*],Bandgap,5.997999999999998,eV,adversarial_augmentation,train
aug_sample_2002:substitution:20260815:3,[*]CNC(=O)CCCCC(\O)N[*],Bandgap,5.997999999999998,eV,adversarial_augmentation,train
aug_sample_2002:rearrangement:20260815:1,[*]NCC(=O)CCCCC(=O)N[*],Bandgap,5.997999999999998,eV,adversarial_augmentation,train
aug_sample_2003:substitution:20260815:1,[*]C=CC(=O)C(C)\Cc1ccc(Sc2ccc([*])o2)o1,Bandgap,2.8834,eV,adversarial_augmentation,train
aug_sample_2003:substitution:20260815:2,[*]C=CC(-O)C(C)=Cc1ccc(Sc2ccc([*])o2)o1,Bandgap,2.8834,eV,adversarial_augmentation,train
aug_sample_2003:substitution:20260815:4,[*]C=CC(=O)C(C)=Cc1ccc(Sc2cnc([*])o2)o1,Bandgap,2.8834,eV,adversarial_augmentation,train
aug_sample_2004:substitution:20260815:2,[*]Oc1ccs(Oc2cccc([*])n2)c(C)c1,Bandgap,4.8181,eV,adversarial_augmentation,train
aug_sample_2004:substitution:20260815:4,[*]Os1ccc(Oc2cccc([*])n2)c(C)c1,Bandgap,4.8181,eV,adversarial_augmentation,train
aug_sample_2005:substitution:20260815:0,[*]Nc1c(OC)cc([*])cc1OI,Bandgap,3.698,eV,adversarial_augmentation,train
aug_sample_2005:substitution:20260815:1,[*]Nc1c(OC)cs([*])cc1OC,Bandgap,3.698,eV,adversarial_augmentation,train
aug_sample_2005:substitution:20260815:2,[*]Nc1c(NC)cc([*])cc1OC,Bandgap,3.698,eV,adversarial_augmentation,train
aug_sample_2005:substitution:20260815:3,[*]Cc1c(OC)cc([*])cc1OC,Bandgap,3.698,eV,adversarial_augmentation,train
aug_sample_2006:substitution:20260815:1,[*]Cc1ccc(Oc2ccc(C(=O)C(=O)c3ccc([*])cc3)cc2)cc1,Bandgap,3.7299,eV,adversarial_augmentation,train
aug_sample_2006:substitution:20260815:3,[*]Oc1ccc(Oc2ccc(C(\O)C(=O)c3ccc([*])cc3)cc2)cc1,Bandgap,3.7299,eV,adversarial_augmentation,train
aug_sample_2007:substitution:20260815:0,[*]c1ccc(C(c2ccncc2)(c2ccc(-c3nc4ccc(-c5ccc6nc([*])oc6c5)cc4o3)cc2)C(F)(F)F)cc1,Bandgap,3.409,eV,adversarial_augmentation,train
aug_sample_2007:substitution:20260815:1,[*]c1ccc(C(c2ccccn2)(c2ccc(-c3nc4ccc(-c5ccc6nc([*])oc6c5)cc4o3)cc2)C(F)(F)F)cc1,Bandgap,3.409,eV,adversarial_augmentation,train
aug_sample_2007:substitution:20260815:2,[*]c1ccc(C(c2ccccc2)(c2ccc(-c3nc4ccc(-c5ccc6nc([*])oc6c5)cc4o3)cc2)C(F)(F)F)cn1,Bandgap,3.409,eV,adversarial_augmentation,train
aug_sample_2007:substitution:20260815:4,[*]c1ccc(C(c2ccccc2)(s2ccc(-c3nc4ccc(-c5ccc6nc([*])oc6c5)cc4o3)cc2)C(F)(F)F)cc1,Bandgap,3.409,eV,adversarial_augmentation,train
aug_sample_2008:substitution:20260815:1,[*]Oc1ccc(C(C)(C)c2ccc(Cc3ccc([*])nn3)cc2)cc1,Bandgap,3.9499,eV,adversarial_augmentation,train
aug_sample_2008:substitution:20260815:2,[*]Oc1ccc(C(C)(Br)c2ccc(Oc3ccc([*])nn3)cc2)cc1,Bandgap,3.9499,eV,adversarial_augmentation,train
