polymer_id,original_representation,property_name,property_value,units,source_dataset,split,phase4_attack_family,phase4_attack_category,phase4_label_basis
poly_91,[*]C=CC(C)=C(C)C=Cc1cOcc(-c2ccc([*])s2)s1,Bandgap,2.228640079498291,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2698,[*]CCCCSCSS[*],Bandgap,5.0594305992126465,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3987,[*][Si]CO[*],Bandgap,4.429641246795654,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2577,[*]CCCCCOC(=O)c1cccc(C(=O)O[*])cI1,Bandgap,5.227239608764648,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3901,[*]OCCCCCCCCCCOC(=O)CCCCC(=O)O[*],Bandgap,6.20562744140625,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1484,[*]Oc1c(C)cc([*])ccS1-c1ccccc1,Bandgap,4.657869338989258,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_560,[*]C=Nc1ccc(-c2ccc(N=Cc3ccc(Sc4ccc([*])o4)o3)c([N-]C)c2)cc1C,Bandgap,2.6581435203552246,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1635,[*]CCCCCCOC(=O)c1ccc(-c/2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.118037700653076,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2215,[*]Oc1cccc([Si]OC(=O)C2CC2C([*])=O)c1,Bandgap,4.945654392242432,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1727,[*]CCNC(C=C1)=CC=CC1[*],Bandgap,3.908830404281616,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1228,[*]c1cNccc(-c2nc3ccc(-c4ccc5oc([*])nc5c4)cc3o2)c1,Bandgap,3.1062631607055664,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2314,[*]Oc1ccc(C(C)(C)c2ccc(COC([*])=O)c(CC)c2)cc1CC,Bandgap,5.008534908294678,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2672,[*]NC(C[N+]C([*])=O)C(=O)OCC,Bandgap,4.951148509979248,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4137,[*]CCCCN([*])Cl,Bandgap,6.076357841491699,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_667,[*]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(C-c3sc([*])c4c3OCCO4)cc2)cc1,Bandgap,3.1038432121276855,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3454,[*]\CCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],Bandgap,5.852146148681641,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_948,[*]c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)ccC4)cc3C2=O)c1,Bandgap,3.46565842628479,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1597,[*]NC(C=C\1)=CC=C1C(C=C2)=CC=C2C[*],Bandgap,3.7674965858459473,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2259,[*]C(=O)CCN(C[Si])CCN(C)CCC(=O)N1CCN([*])CC1,Bandgap,5.575213432312012,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3928,[*]CC([Si]CCl)(CCl)C(=O)O[*],Bandgap,6.075736045837402,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3850,[*]CCCCCCCCCCCCCCO/CO[*],Bandgap,6.6523942947387695,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3251,[*]C1C=[nH]CC([*])C1,Bandgap,3.3918111324310303,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2665,[*]CCC[Si]CCCCCCCOC(=O)CCCCSCCCCC(=O)O[*],Bandgap,5.89566707611084,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2338,[*]CC#CC#CCCOC(=O)CCC(=O)O[*],Bandgap,5.343404293060303,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4176,[*]CCS(C#N)(C#N)[*],Bandgap,4.748961925506592,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_745,[*]Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc([*])cc4)c(C(=O)O)c3)cc2C(=O)O)cIc1,Bandgap,3.296170949935913,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2825,[*]CCC1CCC(COC(=O)NCCSCCCSCCNC(=O)O[*])CC1,Bandgap,5.733792781829834,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3535,[*]CCCCCCCCC[Si]CC(=O)NCC(=O)N[*],Bandgap,5.737756729125977,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3883,[*]CC(C)(CC)SC(=O)O[*],Bandgap,6.346117973327637,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_731,[*]c1[nH]c([*])c(C(=O)OO)c1C,Bandgap,2.477665901184082,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2883,[*]CC[N-]CCCCOC(=O)NCCSCCCCCCSCCNC(=O)O[*],Bandgap,5.144619464874268,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_210,[*]CC([*])c1ccc(F)c=c1,Bandgap,1.5039844512939453,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_55,[*]C=C([*])c1cccc([N+]Cl)c1,Bandgap,0.5028800964355469,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4099,[*]C1CCC2C([*])[nH]CCC12,Bandgap,6.6518096923828125,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1435,[*]CC([*])Cn1cc2ccsccc2n1,Bandgap,1.7698707580566406,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1156,[*]Nc1cccc(NC(=O)C=CC([*])=O)cO1,Bandgap,4.152807235717773,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_311,[*]CCCCICCOC(=O)C(CCCCCCOc1ccc(-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)O[*],Bandgap,2.793311357498169,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1984,[*]Oc1ccc(CC(C[N+]c2ccc([*])cc2)(C(=O)OCC)C(=O)OCC)cc1,Bandgap,4.508450031280518,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2646,[*]CCOCCOCCOCCOCCOC(=O)CCSCCC(=O)-O[*],Bandgap,5.40589714050293,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_855,[*]CCNOCCOCCOC(=O)c1ccc(N=Nc2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.129392147064209,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_139,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ncc([*])s6)c(=O)c5c[nH]c4c3=O)cc2)cc1,Bandgap,2.175854444503784,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2466,[*]/SC(C)C([*])C,Bandgap,5.853614807128906,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2312,[*]-Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1C,Bandgap,4.966910362243652,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1758,[*]CCNN([*])C(=O)c1c(F)cc(F)c(F)c1F,Bandgap,4.571275234222412,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_618,[*]NC(=O)C(=S)[Si]C(C=C1)=CC=C1[*],Bandgap,3.4110562801361084,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2386,[*]Oc1ccc2c(c1)C(C)(c-1ccc(OC([*])=O)cc1)CC2(C)C,Bandgap,4.563070774078369,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4157,[*]OC1CCC(OC(=O)OCCNCCCCOC([*])=O)CC1,Bandgap,6.3912506103515625,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3524,[*]OC([*])COC,Bandgap,6.38231086730957,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2859,[*]-C=CC(C)C([*])C,Bandgap,5.877511978149414,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2506,[*]C=CC1CC([*])C(C(=O)Oc2ccIccc2)C1C(=O)Oc1ccccc1,Bandgap,3.8003389835357666,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1742,[*]CCc1ccc(-c2ccc([*])cc2)Pcc1,Bandgap,4.755725383758545,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2631,[*]/CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O[*])c1,Bandgap,4.054392337799072,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4050,[*]CCCCCCCCC/COC(=O)CC(C)(C)CC(=O)O[*],Bandgap,6.071156024932861,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3399,[*]CCCCCCNC(=O)CCCCCCCCCCCCOCCCCC(=O)N[*],Bandgap,5.971566677093506,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2569,[*]CCOC(=O)NCCSCC/SCCNC(=O)O[*],Bandgap,4.723423004150391,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3816,[*]OC(=O)OCC(OC)C(COC(=O)OC1COC2C([*])COC/12)OC,Bandgap,6.036527156829834,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4056,[*]CC(O)C(O)OCOC(=O)O[*],Bandgap,6.703571319580078,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3576,[*]CICCCNC(=O)NCCCCCCNC(=O)O[*],Bandgap,5.833189487457275,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3812,[*]CCCCCCCCCCCCOC(=O)CCCCCCICCCCC(=O)O[*],Bandgap,6.4795355796813965,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_232,[*]c1ccc(-c2nc3cc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)ccc3[nH]2)occ1,Bandgap,2.1062517166137695,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_519,[*]c1cccN(Cc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c(C)c2)cc1C,Bandgap,3.087332248687744,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_249,[*]C(C)=C(IC)c1ccc(-c2ccc([*])s2)s1,Bandgap,2.124285936355591,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3805,[*]CCC(C)(C)C([*])(C)\C,Bandgap,6.896514892578125,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3104,[*]CCNC(=NO)CCCCC(=O)N[*],Bandgap,5.013834476470947,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_791,[*]C=Cc1ccc(Oc2ccc(C=Cc3cc([*])[nH]ncn3)cc2)cc1,Bandgap,2.6113734245300293,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2123,O([*])CC(O)C/Oc1ccc(cc1)CC(C)(C)c1ccc(cc1)([*]),Bandgap,4.742039203643799,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2695,[*]CCNCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],Bandgap,5.703819274902344,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2377,[*]CC[N+](C)(C[*])CN(C)CC1C2CC3CC(C2)CC1C3,Bandgap,6.0216145515441895,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_256,[*]c1ccc(Oc2ccccc2Oc2ccc(-n3c(=O)c4cc5c(=IO)n([*])c(=O)c5cc4c3=O)cc2)cc1,Bandgap,2.9240548610687256,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_10,[*]/C=C\C=C[N+][*],Bandgap,0.23797130584716797,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_959,[*]C(/Br)=C(c1ccccc1)c1ccc([*])cc1,Bandgap,3.8759124279022217,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3026,N([*])(C)C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(C)CCCC\CCC(=O)([*]),Bandgap,5.813735008239746,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4161,[*]CCCCCIC([*])C,Bandgap,6.619112968444824,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3156,[*]SSC([*])(F)F,Bandgap,6.492917060852051,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4106,[*]CCCCCCCCCCCCCCPCCOC(=O)CCCCCCC(=O)O[*],Bandgap,6.60707950592041,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3992,[*]CCCCCCCCCCCCC(P=O)O[*],Bandgap,6.498446941375732,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_4,[*]C=C1C=C[Si]([*])C[N+](CCCCCCCC)(CCCCS(=O)(=O)O)C1,Bandgap,3.6726129055023193,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3809,[*]CCCCOC(=O)[Si]COCC(=O)O[*],Bandgap,6.09901762008667,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1361,[*]CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])Cccc2c1,Bandgap,4.066006660461426,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1195,[*]CCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cI(Br)c2c1=O,Bandgap,3.6788058280944824,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_3752,[*]CC([*])(C)C(=O)OC(C\C)OCC,Bandgap,6.604576110839844,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_790,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3cc(OC)cccP3-c3ccc([N+](=O)[O-])cc32)cc1,Bandgap,3.3770103454589844,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_115,[*]C#Cc1cc(OCCCCCNCCCCCCC)c([*])cc1OCCCCCCCCCCCC,Bandgap,2.835151195526123,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_2668,[*]CCCCCCCCCCOC(=O)c1cccc(C(=O)O/[*])c1,Bandgap,4.627564907073975,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
poly_1392,[*]Oc1ccoc(S(=O)(=O)c2ccc(Oc3ccc(C(=C)c4ccc([*])cc4)cc3)cc2)cc1,Bandgap,4.276552200317383,eV,phase4_adversarial_augmentation,train,insertion,chemically_valid_target_changing_perturbation,clean_model_teacher_prediction_not_measured_target
